ID,Código,Nome,GTIN,SKU,Marca,Descrição
68,"QDN185/150_ALU","ALUFORCE CB QUAD 185mm² + 150 mm² NEUTRO N²","7896819200686","SKU-QDN185/150_ALU","Aluforce","ALUFORCE CB QUAD 185mm² + 150 mm² NEUTRO N²"
227,"QDN185/150_LAB","LABOR CB QUAD 185mm² + 150 mm² NEUTRO N²","7896819202277","SKU-QDN185/150_LAB","Labor Energy","LABOR CB QUAD 185mm² + 150 mm² NEUTRO N²"
69,"QDN185_ALU","ALUFORCE CB QUAD 185mm² NEUTRO N²","7896819200693","SKU-QDN185_ALU","Aluforce","ALUFORCE CB QUAD 185mm² NEUTRO N²"
228,"QDN185_LAB","LABOR CB QUAD 185mm² NEUTRO N²","7896819202284","SKU-QDN185_LAB","Labor Energy","LABOR CB QUAD 185mm² NEUTRO N²"
70,"QDN240/150_ALU","ALUFORCE CB QUAD 240mm² + 150 mm² NEUTRO N²","7896819200709","SKU-QDN240/150_ALU","Aluforce","ALUFORCE CB QUAD 240mm² + 150 mm² NEUTRO N²"
229,"QDN240/150_LAB","LABOR CB QUAD 240mm² + 150 mm² NEUTRO N²","7896819202291","SKU-QDN240/150_LAB","Labor Energy","LABOR CB QUAD 240mm² + 150 mm² NEUTRO N²"
71,"QDN240/185_ALU","ALUFORCR CB QUAD 240mm² + 185 mm² NEUTRO N²","7896819200716","SKU-QDN240/185_ALU","Aluforce","ALUFORCR CB QUAD 240mm² + 185 mm² NEUTRO N²"
230,"QDN240/185_LAB","LABOR CB QUAD 240mm² + 185 mm² NEUTRO N²","7896819202307","SKU-QDN240/185_LAB","Labor Energy","LABOR CB QUAD 240mm² + 185 mm² NEUTRO N²"
72,"QDN240_ALU","ALUFORCE CB QUAD 240mm² NEUTRO N²","7896819200723","SKU-QDN240_ALU","Aluforce","ALUFORCE CB QUAD 240mm² NEUTRO N²"
231,"QDN240_LAB","LABOR CB QUAD 240mm² NEUTRO N²","7896819202314","SKU-QDN240_LAB","Labor Energy","LABOR CB QUAD 240mm² NEUTRO N²"
49,"QDN25_ALU","ALUFORCE CB QUAD 25mm² NEUTRO N²","7896819200495","SKU-QDN25_ALU","Aluforce","ALUFORCE CB QUAD 25mm² NEUTRO N²"
207,"QDN25_LAB","LABOR CB QUAD 25mm² NEUTRO N²","7896819202079","SKU-QDN25_LAB","Labor Energy","LABOR CB QUAD 25mm² NEUTRO N²"
51,"QDN35/70_ALU","ALUFORCE CB QUAD 35mm² + 70 mm² NEUTRO N²","7896819200518","SKU-QDN35/70_ALU","Aluforce","ALUFORCE CB QUAD 35mm² + 70 mm² NEUTRO N²"
209,"QDN35/70_LAB","LABOR CB QUAD 35mm² + 70 mm² NEUTRO N²","7896819202093","SKU-QDN35/70_LAB","Labor Energy","LABOR CB QUAD 35mm² + 70 mm² NEUTRO N²"
50,"QDN35_ALU","ALUFORCE CB QUAD 35mm² NEUTRO N²","7896819200501","SKU-QDN35_ALU","Aluforce","ALUFORCE CB QUAD 35mm² NEUTRO N²"
208,"QDN35_LAB","LABOR CB QUAD 35mm² NEUTRO N²","7896819202086","SKU-QDN35_LAB","Labor Energy","LABOR CB QUAD 35mm² NEUTRO N²"
52,"QDN50/35_ALU","ALUFORCE CB QUAD 50mm² + 35 mm² NEUTRO N²","7896819200525","SKU-QDN50/35_ALU","Aluforce","ALUFORCE CB QUAD 50mm² + 35 mm² NEUTRO N²"
210,"QDN50/35_LAB","LABOR CB QUAD 50mm² + 35 mm² NEUTRO N²","7896819202109","SKU-QDN50/35_LAB","Labor Energy","LABOR CB QUAD 50mm² + 35 mm² NEUTRO N²"
54,"QDN50/70_ALU","ALUFORCE CB QUAD 50mm² + 70 mm² NEUTRO N²","7896819200549","SKU-QDN50/70_ALU","Aluforce","ALUFORCE CB QUAD 50mm² + 70 mm² NEUTRO N²"
212,"QDN50/70_LAB","LABOR CB QUAD 50mm² + 70 mm² NEUTRO N²","7896819202123","SKU-QDN50/70_LAB","Labor Energy","LABOR CB QUAD 50mm² + 70 mm² NEUTRO N²"
53,"QDN50_ALU","ALUFORCE CB QUAD 50mm² NEUTRO N²","7896819200532","SKU-QDN50_ALU","Aluforce","ALUFORCE CB QUAD 50mm² NEUTRO N²"
211,"QDN50_LAB","LABOR CB QUAD 50mm² NEUTRO N²","7896819202116","SKU-QDN50_LAB","Labor Energy","LABOR CB QUAD 50mm² NEUTRO N²"
56,"QDN70/35_ALU","ALUFORCE CB QUAD 70mm² + 35 mm² NEUTRO N²","7896819200563","SKU-QDN70/35_ALU","Aluforce","ALUFORCE CB QUAD 70mm² + 35 mm² NEUTRO N²"
214,"QDN70/35_LAB","LABOR CB QUAD 70mm² + 35 mm² NEUTRO N²","7896819202147","SKU-QDN70/35_LAB","Labor Energy","LABOR CB QUAD 70mm² + 35 mm² NEUTRO N²"
57,"QDN70/50_ALU","ALUFORCE CB QUAD 70mm² + 50 mm² NEUTRO N²","7896819200570","SKU-QDN70/50_ALU","Aluforce","ALUFORCE CB QUAD 70mm² + 50 mm² NEUTRO N²"
215,"QDN70/50_LAB","LABOR CB QUAD 70mm² + 50 mm² NEUTRO N²","7896819202154","SKU-QDN70/50_LAB","Labor Energy","LABOR CB QUAD 70mm² + 50 mm² NEUTRO N²"
58,"QDN70_ALU","ALUFORCE CB QUAD 70mm² NEUTRO N²","7896819200587","SKU-QDN70_ALU","Aluforce","ALUFORCE CB QUAD 70mm² NEUTRO N²"
216,"QDN70_LAB","LABOR CB QUAD 70mm² NEUTRO N²","7896819202161","SKU-QDN70_LAB","Labor Energy","LABOR CB QUAD 70mm² NEUTRO N²"
218,"QDN95/70M_LAB","MATRIX 95mm² + 70mm² AL XLPE CA 0,6/1 kV 2025 NBR 8182","7896819202185","SKU-QDN95/70M_LAB","Labor Energy","MATRIX 95mm² + 70mm² AL XLPE CA 0,6/1 kV 2025 NBR 8182"
59,"QDN95/70_ALU","ALUFORCE CB QUAD 95mm² + 70 mm² NEUTRO N²","7896819200594","SKU-QDN95/70_ALU","Aluforce","ALUFORCE CB QUAD 95mm² + 70 mm² NEUTRO N²"
217,"QDN95/70_LAB","LABOR CB QUAD 95mm² + 70 mm² NEUTRO N²","7896819202178","SKU-QDN95/70_LAB","Labor Energy","LABOR CB QUAD 95mm² + 70 mm² NEUTRO N²"
60,"QDN95_ALU","ALUFORCE CB QUAD 95mm² NEUTRO N²","7896819200600","SKU-QDN95_ALU","Aluforce","ALUFORCE CB QUAD 95mm² NEUTRO N²"
219,"QDN95_LAB","LABOR CB QUAD 95mm² NEUTRO N²","7896819202192","SKU-QDN95_LAB","Labor Energy","LABOR CB QUAD 95mm² NEUTRO N²"
147,"ROSE_ALU","ALUFORCE CB CA ROSE","7896819201478","SKU-ROSE_ALU","Aluforce","ALUFORCE CB CA ROSE"
312,"ROSE_LAB","LABOR CB CA ROSE","7896819203120","SKU-ROSE_LAB","Labor Energy","LABOR CB CA ROSE"
154,"SNEE_ALU","ALUFORCE CB CA SNEEZEWORT","7896819201546","SKU-SNEE_ALU","Aluforce","ALUFORCE CB CA SNEEZEWORT"
319,"SNEE_LAB","LABOR CB CA SNEEZEWORT","7896819203199","SKU-SNEE_LAB","Labor Energy","LABOR CB CA SNEEZEWORT"
29,"TRI10_ALU","ALUFORCE CB TRIPLEX 10mm² NEUTRO ISOLADO","7896819200297","SKU-TRI10_ALU","Aluforce","ALUFORCE CB TRIPLEX 10mm² NEUTRO ISOLADO"
187,"TRI10_LAB","LABOR CB TRIPLEX 10mm² NEUTRO ISOLADO","7896819201874","SKU-TRI10_LAB","Labor Energy","LABOR CB TRIPLEX 10mm² NEUTRO ISOLADO"
38,"TRI120/70_ALU","ALUFORCE CB TRIPLEX 120mm² + 70mm² NEUTRO ISOLADO","7896819200389","SKU-TRI120/70_ALU","Aluforce","ALUFORCE CB TRIPLEX 120mm² + 70mm² NEUTRO ISOLADO"
196,"TRI120/70_LAB","LABOR CB TRIPLEX 120mm² + 70mm² NEUTRO ISOLADO","7896819201966","SKU-TRI120/70_LAB","Labor Energy","LABOR CB TRIPLEX 120mm² + 70mm² NEUTRO ISOLADO"
39,"TRI120/95_ALU","ALUFORCE CB TRIPLEX 120mm² + 95mm² NEUTRO ISOLADO","7896819200396","SKU-TRI120/95_ALU","Aluforce","ALUFORCE CB TRIPLEX 120mm² + 95mm² NEUTRO ISOLADO"
197,"TRI120/95_LAB","LABOR CB TRIPLEX 120mm² + 95mm² NEUTRO ISOLADO","7896819201973","SKU-TRI120/95_LAB","Labor Energy","LABOR CB TRIPLEX 120mm² + 95mm² NEUTRO ISOLADO"
40,"TRI120_ALU","ALUFORCE CB TRIPLEX 120mm² NEUTRO ISOLADO","7896819200402","SKU-TRI120_ALU","Aluforce","ALUFORCE CB TRIPLEX 120mm² NEUTRO ISOLADO"
198,"TRI120_LAB","LABOR CB TRIPLEX 120mm² NEUTRO ISOLADO","7896819201980","SKU-TRI120_LAB","Labor Energy","LABOR CB TRIPLEX 120mm² NEUTRO ISOLADO"
42,"TRI150/120_ALU","ALUFORCE CB TRIPLEX 150mm² + 120mm² NEUTRO ISOLADO","7896819200426","SKU-TRI150/120_ALU","Aluforce","ALUFORCE CB TRIPLEX 150mm² + 120mm² NEUTRO ISOLADO"
200,"TRI150/120_LAB","LABOR CB TRIPLEX 150mm² + 120mm² NEUTRO ISOLADO","7896819202000","SKU-TRI150/120_LAB","Labor Energy","LABOR CB TRIPLEX 150mm² + 120mm² NEUTRO ISOLADO"
41,"TRI150/95_ALU","ALUFORCE CB TRIPLEX 150mm² + 95mm² NEUTRO ISOLADO","7896819200419","SKU-TRI150/95_ALU","Aluforce","ALUFORCE CB TRIPLEX 150mm² + 95mm² NEUTRO ISOLADO"
199,"TRI150/95_LAB","LABOR CB TRIPLEX 150mm² + 95mm² NEUTRO ISOLADO","7896819201997","SKU-TRI150/95_LAB","Labor Energy","LABOR CB TRIPLEX 150mm² + 95mm² NEUTRO ISOLADO"
43,"TRI150_ALU","ALUFORCE CB TRIPLEX 150mm² NEUTRO ISOLADO","7896819200433","SKU-TRI150_ALU","Aluforce","ALUFORCE CB TRIPLEX 150mm² NEUTRO ISOLADO"
201,"TRI150_LAB","LABOR CB TRIPLEX 150mm² NEUTRO ISOLADO","7896819202017","SKU-TRI150_LAB","Labor Energy","LABOR CB TRIPLEX 150mm² NEUTRO ISOLADO"
30,"TRI16_ALU","ALUFORCE CB TRIPLEX 16mm² NEUTRO ISOLADO","7896819200303","SKU-TRI16_ALU","Aluforce","ALUFORCE CB TRIPLEX 16mm² NEUTRO ISOLADO"
188,"TRI16_LAB","LABOR CB TRIPLEX 16mm² NEUTRO ISOLADO","7896819201881","SKU-TRI16_LAB","Labor Energy","LABOR CB TRIPLEX 16mm² NEUTRO ISOLADO"
44,"TRI185/120_ALU","ALUFORCE CB TRIPLEX 185mm² + 120mm² NEUTRO ISOLADO","7896819200440","SKU-TRI185/120_ALU","Aluforce","ALUFORCE CB TRIPLEX 185mm² + 120mm² NEUTRO ISOLADO"
202,"TRI185/120_LAB","LABOR CB TRIPLEX 185mm² + 120mm² NEUTRO ISOLADO","7896819202024","SKU-TRI185/120_LAB","Labor Energy","LABOR CB TRIPLEX 185mm² + 120mm² NEUTRO ISOLADO"
45,"TRI185/150_ALU","ALUFORCE CB TRIPLEX 185mm² + 150mm² NEUTRO ISOLADO","7896819200457","SKU-TRI185/150_ALU","Aluforce","ALUFORCE CB TRIPLEX 185mm² + 150mm² NEUTRO ISOLADO"
203,"TRI185/150_LAB","LABOR CB TRIPLEX 185mm² + 150mm² NEUTRO ISOLADO","7896819202031","SKU-TRI185/150_LAB","Labor Energy","LABOR CB TRIPLEX 185mm² + 150mm² NEUTRO ISOLADO"
46,"TRI185_ALU","ALUFORCR CB TRIPLEX 185mm² NEUTRO ISOLADO","7896819200464","SKU-TRI185_ALU","Aluforce","ALUFORCR CB TRIPLEX 185mm² NEUTRO ISOLADO"
204,"TRI185_LAB","LABOR CB TRIPLEX 185mm² NEUTRO ISOLADO","7896819202048","SKU-TRI185_LAB","Labor Energy","LABOR CB TRIPLEX 185mm² NEUTRO ISOLADO"
31,"TRI25_ALU","ALUFORCE CB TRIPLEX 25mm² NEUTRO ISOLADO","7896819200310","SKU-TRI25_ALU","Aluforce","ALUFORCE CB TRIPLEX 25mm² NEUTRO ISOLADO"
189,"TRI25_LAB","LABOR CB TRIPLEX 25mm² NEUTRO ISOLADO","7896819201898","SKU-TRI25_LAB","Labor Energy","LABOR CB TRIPLEX 25mm² NEUTRO ISOLADO"
33,"TRI35_ALU","ALUFORCE CB TRIPLEX 35mm² NEUTRO ISOLADO","7896819200334","SKU-TRI35_ALU","Aluforce","ALUFORCE CB TRIPLEX 35mm² NEUTRO ISOLADO"
190,"TRI35_LAB","LABOR CB TRIPLEX 35mm² NEUTRO ISOLADO","7896819201904","SKU-TRI35_LAB","Labor Energy","LABOR CB TRIPLEX 35mm² NEUTRO ISOLADO"
32,"TRI50/35_ALU","ALUFORCE CB TRIPLEX 50mm² NEUTRO ISOLADO","7896819200327","SKU-TRI50/35_ALU","Aluforce","ALUFORCE CB TRIPLEX 50mm² NEUTRO ISOLADO"
34,"TRI50_ALU","ALUFORCE CB TRIPLEX 50mm² NEUTRO ISOLADO","7896819200341","SKU-TRI50_ALU","Aluforce","ALUFORCE CB TRIPLEX 50mm² NEUTRO ISOLADO"
191,"TRI50_LAB","LABOR CB TRIPLEX 50mm² NEUTRO ISOLADO","7896819201911","SKU-TRI50_LAB","Labor Energy","LABOR CB TRIPLEX 50mm² NEUTRO ISOLADO"
192,"TRI70N_LAB","LABOR CB TRIPLEX 70mm² NEUTRO ISOLADO","7896819201928","SKU-TRI70N_LAB","Labor Energy","LABOR CB TRIPLEX 70mm² NEUTRO ISOLADO"
35,"TRI70_ALU","ALUFORCE CB TRIPLEX 70mm² NEUTRO ISOLADO","7896819200358","SKU-TRI70_ALU","Aluforce","ALUFORCE CB TRIPLEX 70mm² NEUTRO ISOLADO"
193,"TRI70_LAB","LABOR CB TRIPLEX 70mm² NEUTRO ISOLADO","7896819201935","SKU-TRI70_LAB","Labor Energy","LABOR CB TRIPLEX 70mm² NEUTRO ISOLADO"
36,"TRI95/70_ALU","ALUFORCE CB TRIPLEX 95mm² + 70mm² NEUTRO ISOLADO","7896819200365","SKU-TRI95/70_ALU","Aluforce","ALUFORCE CB TRIPLEX 95mm² + 70mm² NEUTRO ISOLADO"
194,"TRI95/70_LAB","LABOR CB TRIPLEX 95mm² + 70mm² NEUTRO ISOLADO","7896819201942","SKU-TRI95/70_LAB","Labor Energy","LABOR CB TRIPLEX 95mm² + 70mm² NEUTRO ISOLADO"
37,"TRI95_ALU","ALUFORCE CB TRIPLEX 95mm² NEUTRO ISOLADO","7896819200372","SKU-TRI95_ALU","Aluforce","ALUFORCE CB TRIPLEX 95mm² NEUTRO ISOLADO"
195,"TRI95_LAB","LABOR CB TRIPLEX 95mm² NEUTRO ISOLADO","7896819201959","SKU-TRI95_LAB","Labor Energy","LABOR CB TRIPLEX 95mm² NEUTRO ISOLADO"
11,"TRN10_ALU","ALUFORCE CB TRIPLEX 10mm² NEUTRO N²","7896819200112","SKU-TRN10_ALU","Aluforce","ALUFORCE CB TRIPLEX 10mm² NEUTRO N²"
169,"TRN10_LAB","LABOR CB TRIPLEX 10mm² NEUTRO N²","7896819201690","SKU-TRN10_LAB","Labor Energy","LABOR CB TRIPLEX 10mm² NEUTRO N²"
20,"TRN120/70_ALU","ALUFORCE CB TRIPLEX 120mm² + 70mm² NEUTRO N²","7896819200204","SKU-TRN120/70_ALU","Aluforce","ALUFORCE CB TRIPLEX 120mm² + 70mm² NEUTRO N²"
178,"TRN120/70_LAB","LABOR CB TRIPLEX 120mm² + 70mm² NEUTRO N²","7896819201782","SKU-TRN120/70_LAB","Labor Energy","LABOR CB TRIPLEX 120mm² + 70mm² NEUTRO N²"
21,"TRN120/95_ALU","ALUFORCE CB TRIPLEX 120mm² + 95mm² NEUTRO N²","7896819200211","SKU-TRN120/95_ALU","Aluforce","ALUFORCE CB TRIPLEX 120mm² + 95mm² NEUTRO N²"
179,"TRN120/95_LAB","LABOR CB TRIPLEX 120mm² + 95mm² NEUTRO N²","7896819201799","SKU-TRN120/95_LAB","Labor Energy","LABOR CB TRIPLEX 120mm² + 95mm² NEUTRO N²"
22,"TRN120_ALU","ALUFORCE CB TRIPLEX 120mm² NEUTRO N²","7896819200228","SKU-TRN120_ALU","Aluforce","ALUFORCE CB TRIPLEX 120mm² NEUTRO N²"
180,"TRN120_LAB","LABOR CB TRIPLEX 120mm² NEUTRO N²","7896819201805","SKU-TRN120_LAB","Labor Energy","LABOR CB TRIPLEX 120mm² NEUTRO N²"
24,"TRN150/120_ALU","ALUFORCE CB TRIPLEX 150mm² + 120mm² NEUTRO N²","7896819200242","SKU-TRN150/120_ALU","Aluforce","ALUFORCE CB TRIPLEX 150mm² + 120mm² NEUTRO N²"
